date,market_id,stall_id,scale_id,nominal_weight_g (test mass),reading_g (scale reading),is_certified (Y/N),last_cert_date,inspector_id
2026-02-20,MKT_03,MKT_03_STL_015,SCL_0181,1000,998,Y,2025-08-19,INS_03
2026-02-21,MKT_03,MKT_03_STL_015,SCL_0181,1000,998,Y,2025-09-28,INS_04
2026-02-04,MKT_03,MKT_03_STL_016,SCL_0182,1000,998,Y,2016-03-08,INS_05
2026-02-11,MKT_03,MKT_03_STL_016,SCL_0182,1000,1001,Y,2025-07-05,INS_04
2026-02-26,MKT_03,MKT_03_STL_016,SCL_0182,1000,999,Y,2018-12-24,INS_05
2026-01-18,MKT_03,MKT_03_STL_017,SCL_0183,1000,1017,Y,2025-08-14,INS_02
2026-03-09,MKT_03,MKT_03_STL_017,SCL_0183,1000,1028,N,2025-09-20,INS_01
2026-03-14,MKT_03,MKT_03_STL_017,SCL_0183,1000,1037,N,2015-09-11,INS_04
2026-01-31,MKT_03,MKT_03_STL_017,SCL_0184,1000,1001,Y,2025-07-06,INS_02
2026-02-17,MKT_03,MKT_03_STL_017,SCL_0184,1000,998,N,2025-07-05,INS_03
2026-03-04,MKT_03,MKT_03_STL_017,SCL_0184,1000,999,Y,2025-10-10,INS_05
2026-02-04,MKT_03,MKT_03_STL_018,SCL_0185,1000,1001,Y,2025-10-09,INS_01
2026-02-22,MKT_03,MKT_03_STL_018,SCL_0185,1000,999,Y,2025-08-20,INS_01
2026-03-25,MKT_03,MKT_03_STL_018,SCL_0185,1000,1001,Y,2025-08-29,INS_03
2026-01-28,MKT_03,MKT_03_STL_019,SCL_0186,1000,1001,Y,2025-12-26,INS_05
2026-02-08,MKT_03,MKT_03_STL_019,SCL_0186,1000,1000,Y,2025-11-15,INS_03
2026-03-01,MKT_03,MKT_03_STL_019,SCL_0186,1000,1000,Y,2025-09-11,INS_03
2026-01-25,MKT_03,MKT_03_STL_020,SCL_0187,1000,1008,N,2025-02-22,INS_02
2026-02-08,MKT_03,MKT_03_STL_020,SCL_0187,1000,1048,N,2015-02-22,INS_03
2026-03-25,MKT_03,MKT_03_STL_020,SCL_0187,1000,1021,N,2025-07-31,INS_03
2026-01-05,MKT_03,MKT_03_STL_021,SCL_0188,1000,999,Y,2025-04-07,INS_03
2026-03-15,MKT_03,MKT_03_STL_021,SCL_0188,1000,1000,Y,2025-11-13,INS_03
2026-03-16,MKT_03,MKT_03_STL_021,SCL_0188,1000,999,Y,2025-11-13,INS_04
2026-01-12,MKT_03,MKT_03_STL_021,SCL_0189,1000,1000,Y,2025-06-27,INS_02
2026-02-12,MKT_03,MKT_03_STL_021,SCL_0189,1000,1000,Y,2025-11-14,INS_05
2026-03-25,MKT_03,MKT_03_STL_021,SCL_0189,1000,998,Y,2025-11-16,INS_05
2026-02-18,MKT_03,MKT_03_STL_022,SCL_0190,1000,999,Y,2016-02-15,INS_01
2026-03-09,MKT_03,MKT_03_STL_022,SCL_0190,1000,1001,Y,2019-11-02,INS_05
2026-03-29,MKT_03,MKT_03_STL_022,SCL_0190,1000,1001,Y,2025-11-29,INS_01
2026-01-01,MKT_03,MKT_03_STL_022,SCL_0191,1000,999,Y,2025-10-18,INS_02
2026-01-08,MKT_03,MKT_03_STL_022,SCL_0191,1000,1001,Y,2025-04-09,INS_04
2026-02-27,MKT_03,MKT_03_STL_022,SCL_0191,1000,999,Y,2026-01-21,INS_01
2026-01-03,MKT_03,MKT_03_STL_023,SCL_0192,1000,999,Y,2025-06-11,INS_02
2026-01-25,MKT_03,MKT_03_STL_023,SCL_0192,1000,1001,Y,2025-07-23,INS_01
2026-03-09,MKT_03,MKT_03_STL_023,SCL_0192,1000,1000,Y,2025-06-19,INS_01
2026-02-13,MKT_03,MKT_03_STL_023,SCL_0193,1000,1000,Y,2025-05-09,INS_02
2026-03-09,MKT_03,MKT_03_STL_023,SCL_0193,1000,999,N,2025-07-16,INS_02
2026-03-18,MKT_03,MKT_03_STL_023,SCL_0193,1000,999,Y,2026-02-05,INS_02
2026-01-16,MKT_03,MKT_03_STL_024,SCL_0194,1000,1001,Y,2025-08-09,INS_01
2026-01-22,MKT_03,MKT_03_STL_024,SCL_0194,1000,998,Y,2025-11-29,INS_05
2026-02-16,MKT_03,MKT_03_STL_024,SCL_0194,1000,998,Y,2025-06-18,INS_01
2026-01-16,MKT_03,MKT_03_STL_025,SCL_0195,1000,999,Y,2025-12-13,INS_02
2026-02-02,MKT_03,MKT_03_STL_025,SCL_0195,1000,1000,Y,2025-10-25,INS_01
2026-03-12,MKT_03,MKT_03_STL_025,SCL_0195,1000,998,Y,2025-12-18,INS_01
2026-01-26,MKT_03,MKT_03_STL_026,SCL_0196,1000,1000,Y,2025-07-29,INS_02
2026-02-03,MKT_03,MKT_03_STL_026,SCL_0196,1000,1001,Y,2025-05-03,INS_05
2026-03-19,MKT_03,MKT_03_STL_026,SCL_0196,1000,998,Y,2025-12-23,INS_01
2026-01-20,MKT_03,MKT_03_STL_026,SCL_0197,1000,998,Y,2025-10-31,INS_05
2026-03-05,MKT_03,MKT_03_STL_026,SCL_0197,1000,1001,Y,2025-09-05,INS_02
2026-03-27,MKT_03,MKT_03_STL_026,SCL_0197,1000,998,Y,2026-02-05,INS_01
2026-02-10,MKT_03,MKT_03_STL_027,SCL_0198,1000,998,N,2025-12-19,INS_01
2026-02-16,MKT_03,MKT_03_STL_027,SCL_0198,1000,999,Y,2025-06-07,INS_02
2026-03-28,MKT_03,MKT_03_STL_027,SCL_0198,1000,998,Y,2025-09-04,INS_03
2026-02-04,MKT_03,MKT_03_STL_028,SCL_0199,1000,1001,Y,2025-10-12,INS_04
2026-02-21,MKT_03,MKT_03_STL_028,SCL_0199,1000,999,Y,2018-04-24,INS_01
2026-02-28,MKT_03,MKT_03_STL_028,SCL_0199,1000,1001,Y,2017-02-16,INS_05
2026-01-04,MKT_03,MKT_03_STL_028,SCL_0200,1000,1001,Y,2025-10-09,INS_02
2026-03-20,MKT_03,MKT_03_STL_028,SCL_0200,1000,998,Y,2018-09-03,INS_04
2026-03-29,MKT_03,MKT_03_STL_028,SCL_0200,1000,999,Y,2025-09-07,INS_05
2026-03-21,MKT_03,MKT_03_STL_029,SCL_0201,1000,1035,N,2018-10-17,INS_02
2026-03-30,MKT_03,MKT_03_STL_029,SCL_0201,1000,1040,Y,2025-04-21,INS_02
2026-03-31,MKT_03,MKT_03_STL_029,SCL_0201,1000,1037,N,2025-06-21,INS_02
2026-01-10,MKT_03,MKT_03_STL_029,SCL_0202,1000,998,Y,2025-06-01,INS_03
2026-02-11,MKT_03,MKT_03_STL_029,SCL_0202,1000,998,N,2025-05-28,INS_02
2026-03-04,MKT_03,MKT_03_STL_029,SCL_0202,1000,1001,Y,2025-05-24,INS_04
2026-01-03,MKT_03,MKT_03_STL_030,SCL_0203,1000,998,Y,2025-07-02,INS_05
2026-01-14,MKT_03,MKT_03_STL_030,SCL_0203,1000,999,Y,2025-04-26,INS_05
2026-02-21,MKT_03,MKT_03_STL_030,SCL_0203,1000,998,Y,2025-06-04,INS_03
2026-03-02,MKT_03,MKT_03_STL_030,SCL_0204,1000,1001,Y,2019-04-05,INS_03
2026-03-18,MKT_03,MKT_03_STL_030,SCL_0204,1000,1000,Y,2025-09-20,INS_01
2026-03-21,MKT_03,MKT_03_STL_030,SCL_0204,1000,998,Y,2015-12-03,INS_03
2026-01-14,MKT_03,MKT_03_STL_031,SCL_0205,1000,998,Y,2025-05-28,INS_02
2026-02-02,MKT_03,MKT_03_STL_031,SCL_0205,1000,1000,N,2017-04-28,INS_02
2026-02-22,MKT_03,MKT_03_STL_031,SCL_0205,1000,998,Y,2025-06-07,INS_05
2026-01-18,MKT_03,MKT_03_STL_032,SCL_0206,1000,998,Y,2025-05-12,INS_01
2026-03-06,MKT_03,MKT_03_STL_032,SCL_0206,1000,999,Y,2025-11-08,INS_04
2026-03-17,MKT_03,MKT_03_STL_032,SCL_0206,1000,998,Y,2025-09-04,INS_02
2026-02-19,MKT_03,MKT_03_STL_032,SCL_0207,1000,1000,Y,2025-07-29,INS_02
2026-02-23,MKT_03,MKT_03_STL_032,SCL_0207,1000,999,Y,2018-05-18,INS_04
2026-03-19,MKT_03,MKT_03_STL_032,SCL_0207,1000,1000,Y,2025-09-10,INS_05
2026-01-28,MKT_03,MKT_03_STL_033,SCL_0208,1000,1000,Y,2025-10-23,INS_05
2026-03-12,MKT_03,MKT_03_STL_033,SCL_0208,1000,1000,Y,2025-08-14,INS_02
2026-03-22,MKT_03,MKT_03_STL_033,SCL_0208,1000,1001,Y,2025-09-27,INS_05
2026-01-02,MKT_04,MKT_04_STL_001,SCL_0209,1000,1014,N,2015-04-26,INS_04
2026-02-24,MKT_04,MKT_04_STL_001,SCL_0209,1000,1023,N,2025-11-12,INS_02
2026-03-08,MKT_04,MKT_04_STL_001,SCL_0209,1000,1018,N,2026-01-21,INS_03
2026-01-14,MKT_04,MKT_04_STL_002,SCL_0210,1000,999,Y,2025-05-30,INS_05
2026-02-27,MKT_04,MKT_04_STL_002,SCL_0210,1000,998,Y,2025-07-14,INS_03
2026-03-20,MKT_04,MKT_04_STL_002,SCL_0210,1000,998,Y,2016-05-29,INS_03
2026-01-29,MKT_04,MKT_04_STL_002,SCL_0211,1000,999,Y,2025-09-22,INS_03
2026-02-26,MKT_04,MKT_04_STL_002,SCL_0211,1000,998,Y,2015-12-22,INS_02
2026-03-23,MKT_04,MKT_04_STL_002,SCL_0211,1000,1001,Y,2016-07-25,INS_01
2026-01-17,MKT_04,MKT_04_STL_002,SCL_0212,1000,1000,N,2025-09-30,INS_01
2026-01-21,MKT_04,MKT_04_STL_002,SCL_0212,1000,998,Y,2025-07-21,INS_03
2026-03-16,MKT_04,MKT_04_STL_002,SCL_0212,1000,1000,Y,2018-12-20,INS_05
2026-01-24,MKT_04,MKT_04_STL_003,SCL_0213,1000,1015,N,2018-01-04,INS_05
2026-01-29,MKT_04,MKT_04_STL_003,SCL_0213,1000,1019,N,2025-07-14,INS_03
2026-03-08,MKT_04,MKT_04_STL_003,SCL_0213,1000,1018,N,2025-03-27,INS_03
2026-01-02,MKT_04,MKT_04_STL_003,SCL_0214,1000,1033,N,2018-08-08,INS_03
2026-03-13,MKT_04,MKT_04_STL_003,SCL_0214,1000,1020,N,2025-08-31,INS_05
2026-03-25,MKT_04,MKT_04_STL_003,SCL_0214,1000,1029,N,2019-01-22,INS_01
2026-02-17,MKT_04,MKT_04_STL_003,SCL_0215,1000,1001,Y,2018-08-27,INS_04
2026-03-07,MKT_04,MKT_04_STL_003,SCL_0215,1000,998,Y,2025-11-12,INS_05
2026-03-08,MKT_04,MKT_04_STL_003,SCL_0215,1000,998,Y,2025-10-22,INS_05
2026-01-28,MKT_04,MKT_04_STL_004,SCL_0216,1000,1001,Y,2025-11-23,INS_02
2026-02-24,MKT_04,MKT_04_STL_004,SCL_0216,1000,998,N,2025-08-09,INS_02
2026-03-29,MKT_04,MKT_04_STL_004,SCL_0216,1000,998,Y,2016-05-30,INS_01
2026-01-30,MKT_04,MKT_04_STL_004,SCL_0217,1000,1001,Y,2025-12-23,INS_04
2026-02-03,MKT_04,MKT_04_STL_004,SCL_0217,1000,998,Y,2025-12-03,INS_01
2026-03-15,MKT_04,MKT_04_STL_004,SCL_0217,1000,998,Y,2026-01-07,INS_05
2026-01-14,MKT_04,MKT_04_STL_004,SCL_0218,1000,998,Y,2025-05-05,INS_03
2026-02-07,MKT_04,MKT_04_STL_004,SCL_0218,1000,1001,Y,2016-03-26,INS_01
2026-03-06,MKT_04,MKT_04_STL_004,SCL_0218,1000,1000,Y,2025-11-23,INS_04
2026-01-02,MKT_04,MKT_04_STL_005,SCL_0219,1000,999,Y,2015-01-11,INS_05
2026-02-17,MKT_04,MKT_04_STL_005,SCL_0219,1000,998,Y,2025-07-26,INS_04
2026-03-24,MKT_04,MKT_04_STL_005,SCL_0219,1000,999,Y,2016-03-28,INS_05
2026-01-15,MKT_04,MKT_04_STL_005,SCL_0220,1000,1008,N,2025-03-10,INS_05
2026-01-25,MKT_04,MKT_04_STL_005,SCL_0220,1000,1009,N,2015-05-18,INS_05
2026-02-02,MKT_04,MKT_04_STL_005,SCL_0220,1000,1042,N,2016-11-08,INS_02
2026-01-31,MKT_04,MKT_04_STL_006,SCL_0221,1000,1009,N,2025-07-23,INS_05
2026-03-25,MKT_04,MKT_04_STL_006,SCL_0221,1000,1044,N,2025-04-30,INS_03
2026-03-27,MKT_04,MKT_04_STL_006,SCL_0221,1000,1028,N,2025-07-21,INS_05
2026-01-29,MKT_04,MKT_04_STL_006,SCL_0222,1000,1000,Y,2025-10-23,INS_04
2026-02-01,MKT_04,MKT_04_STL_006,SCL_0222,1000,1001,Y,2025-07-03,INS_03
2026-02-10,MKT_04,MKT_04_STL_006,SCL_0222,1000,998,N,2018-05-27,INS_04
2026-01-18,MKT_04,MKT_04_STL_006,SCL_0223,1000,1009,N,2025-04-04,INS_01
2026-02-05,MKT_04,MKT_04_STL_006,SCL_0223,1000,1042,N,2018-04-23,INS_05
2026-03-10,MKT_04,MKT_04_STL_006,SCL_0223,1000,1040,N,2018-01-10,INS_01
2026-01-20,MKT_04,MKT_04_STL_007,SCL_0224,1000,1000,Y,2017-10-23,INS_05
2026-02-16,MKT_04,MKT_04_STL_007,SCL_0224,1000,1000,Y,2025-09-17,INS_04
2026-02-20,MKT_04,MKT_04_STL_007,SCL_0224,1000,999,Y,2025-11-11,INS_05
2026-01-23,MKT_04,MKT_04_STL_007,SCL_0225,1000,1001,Y,2025-12-04,INS_02
2026-03-14,MKT_04,MKT_04_STL_007,SCL_0225,1000,999,Y,2017-01-26,INS_04
2026-03-26,MKT_04,MKT_04_STL_007,SCL_0225,1000,1000,Y,2025-07-07,INS_02
2026-01-06,MKT_04,MKT_04_STL_007,SCL_0226,1000,1045,N,2025-07-26,INS_05
2026-02-11,MKT_04,MKT_04_STL_007,SCL_0226,1000,1016,N,2017-02-14,INS_05
2026-03-25,MKT_04,MKT_04_STL_007,SCL_0226,1000,1038,N,2016-04-01,INS_01
2026-02-14,MKT_04,MKT_04_STL_008,SCL_0227,1000,998,Y,2025-11-05,INS_05
2026-02-15,MKT_04,MKT_04_STL_008,SCL_0227,1000,998,Y,2025-08-26,INS_02
2026-03-04,MKT_04,MKT_04_STL_008,SCL_0227,1000,999,Y,2025-12-04,INS_02
2026-01-15,MKT_04,MKT_04_STL_008,SCL_0228,1000,1001,Y,2025-09-25,INS_04
2026-02-12,MKT_04,MKT_04_STL_008,SCL_0228,1000,998,Y,2025-11-09,INS_04
2026-02-23,MKT_04,MKT_04_STL_008,SCL_0228,1000,999,Y,2026-01-04,INS_02
2026-01-08,MKT_04,MKT_04_STL_009,SCL_0229,1000,1001,Y,2025-11-30,INS_02
2026-01-19,MKT_04,MKT_04_STL_009,SCL_0229,1000,998,Y,2025-04-23,INS_03
2026-01-22,MKT_04,MKT_04_STL_009,SCL_0229,1000,999,Y,2025-10-11,INS_02
2026-01-24,MKT_04,MKT_04_STL_009,SCL_0230,1000,1000,Y,2025-11-20,INS_02
2026-03-21,MKT_04,MKT_04_STL_009,SCL_0230,1000,999,Y,2016-02-19,INS_04
2026-03-26,MKT_04,MKT_04_STL_009,SCL_0230,1000,1001,Y,2026-01-06,INS_05
2026-01-05,MKT_04,MKT_04_STL_009,SCL_0231,1000,998,Y,2018-09-12,INS_05
2026-03-18,MKT_04,MKT_04_STL_009,SCL_0231,1000,998,Y,2025-07-11,INS_05
2026-03-20,MKT_04,MKT_04_STL_009,SCL_0231,1000,998,Y,2025-07-14,INS_03
2026-02-14,MKT_04,MKT_04_STL_010,SCL_0232,1000,998,Y,2025-09-07,INS_05
2026-02-18,MKT_04,MKT_04_STL_010,SCL_0232,1000,998,Y,2025-06-24,INS_02
2026-03-03,MKT_04,MKT_04_STL_010,SCL_0232,1000,998,Y,2025-12-03,INS_01
2026-01-27,MKT_04,MKT_04_STL_010,SCL_0233,1000,1001,Y,2025-10-10,INS_03
2026-02-18,MKT_04,MKT_04_STL_010,SCL_0233,1000,1000,Y,2025-06-17,INS_05
2026-03-25,MKT_04,MKT_04_STL_010,SCL_0233,1000,1000,Y,2025-08-04,INS_05
2026-02-22,MKT_04,MKT_04_STL_011,SCL_0234,1000,1001,Y,2025-08-19,INS_03
2026-03-12,MKT_04,MKT_04_STL_011,SCL_0234,1000,999,Y,2025-12-12,INS_04
2026-03-13,MKT_04,MKT_04_STL_011,SCL_0234,1000,999,Y,2017-11-07,INS_04
2026-02-13,MKT_04,MKT_04_STL_011,SCL_0235,1000,999,Y,2026-01-12,INS_01
2026-03-12,MKT_04,MKT_04_STL_011,SCL_0235,1000,1001,N,2025-07-03,INS_02
2026-03-20,MKT_04,MKT_04_STL_011,SCL_0235,1000,999,Y,2026-01-30,INS_03
2026-02-21,MKT_04,MKT_04_STL_012,SCL_0236,1000,998,Y,2025-10-25,INS_05
2026-03-20,MKT_04,MKT_04_STL_012,SCL_0236,1000,998,Y,2025-05-29,INS_04
2026-03-25,MKT_04,MKT_04_STL_012,SCL_0236,1000,999,Y,2026-02-05,INS_01
2026-01-01,MKT_04,MKT_04_STL_013,SCL_0237,1000,1030,N,2017-03-20,INS_03
2026-01-21,MKT_04,MKT_04_STL_013,SCL_0237,1000,1038,Y,2018-12-12,INS_02
2026-03-25,MKT_04,MKT_04_STL_013,SCL_0237,1000,1040,N,2019-08-27,INS_01
2026-02-05,MKT_04,MKT_04_STL_014,SCL_0238,1000,1001,Y,2026-01-04,INS_02
2026-02-14,MKT_04,MKT_04_STL_014,SCL_0238,1000,998,Y,2025-05-03,INS_04
2026-03-16,MKT_04,MKT_04_STL_014,SCL_0238,1000,1000,Y,2025-10-09,INS_01
2026-02-18,MKT_04,MKT_04_STL_014,SCL_0239,1000,1001,Y,2026-01-05,INS_03
2026-03-03,MKT_04,MKT_04_STL_014,SCL_0239,1000,998,Y,2025-10-12,INS_03
2026-03-14,MKT_04,MKT_04_STL_014,SCL_0239,1000,1000,Y,2025-08-16,INS_02
2026-01-02,MKT_04,MKT_04_STL_014,SCL_0240,1000,1001,N,2025-06-11,INS_01
2026-02-03,MKT_04,MKT_04_STL_014,SCL_0240,1000,1001,Y,2025-09-15,INS_02
2026-03-31,MKT_04,MKT_04_STL_014,SCL_0240,1000,999,Y,2025-11-24,INS_03
2026-01-26,MKT_04,MKT_04_STL_015,SCL_0241,1000,999,Y,2025-06-28,INS_02
2026-01-31,MKT_04,MKT_04_STL_015,SCL_0241,1000,998,Y,2025-04-24,INS_01
2026-02-03,MKT_04,MKT_04_STL_015,SCL_0241,1000,998,Y,2025-06-28,INS_05
2026-02-05,MKT_04,MKT_04_STL_015,SCL_0242,1000,1000,N,2025-11-02,INS_05
2026-03-05,MKT_04,MKT_04_STL_015,SCL_0242,1000,1001,Y,2026-01-18,INS_04
2026-03-15,MKT_04,MKT_04_STL_015,SCL_0242,1000,999,Y,2025-12-14,INS_04
2026-02-10,MKT_04,MKT_04_STL_016,SCL_0243,1000,1029,N,2016-10-28,INS_02
2026-02-28,MKT_04,MKT_04_STL_016,SCL_0243,1000,1016,N,2016-04-30,INS_03
2026-03-30,MKT_04,MKT_04_STL_016,SCL_0243,1000,1026,N,2017-10-18,INS_05
2026-02-17,MKT_04,MKT_04_STL_017,SCL_0244,1000,1000,Y,2025-11-12,INS_04
2026-02-23,MKT_04,MKT_04_STL_017,SCL_0244,1000,998,Y,2025-09-26,INS_02
2026-03-31,MKT_04,MKT_04_STL_017,SCL_0244,1000,999,Y,2019-02-21,INS_04
2026-01-02,MKT_04,MKT_04_STL_018,SCL_0245,1000,1000,Y,2025-07-03,INS_05
2026-01-23,MKT_04,MKT_04_STL_018,SCL_0245,1000,998,N,2025-10-02,INS_05
2026-02-23,MKT_04,MKT_04_STL_018,SCL_0245,1000,1001,Y,2025-12-06,INS_03
2026-02-03,MKT_04,MKT_04_STL_019,SCL_0246,1000,1000,Y,2025-06-08,INS_05
2026-02-12,MKT_04,MKT_04_STL_019,SCL_0246,1000,999,Y,2025-10-16,INS_05
2026-02-16,MKT_04,MKT_04_STL_019,SCL_0246,1000,1000,Y,2025-05-01,INS_03
2026-01-11,MKT_04,MKT_04_STL_020,SCL_0247,1000,999,Y,2025-06-23,INS_04
2026-02-18,MKT_04,MKT_04_STL_020,SCL_0247,1000,1001,N,2025-12-14,INS_05
2026-02-27,MKT_04,MKT_04_STL_020,SCL_0247,1000,999,Y,2025-09-01,INS_03
2026-02-20,MKT_04,MKT_04_STL_020,SCL_0248,1000,1000,Y,2025-04-30,INS_04
2026-03-19,MKT_04,MKT_04_STL_020,SCL_0248,1000,999,Y,2015-02-17,INS_04
2026-03-24,MKT_04,MKT_04_STL_020,SCL_0248,1000,1000,Y,2026-01-13,INS_02
2026-01-13,MKT_04,MKT_04_STL_020,SCL_0249,1000,1040,N,2019-04-28,INS_04
2026-01-14,MKT_04,MKT_04_STL_020,SCL_0249,1000,1011,Y,2015-11-15,INS_01
2026-02-20,MKT_04,MKT_04_STL_020,SCL_0249,1000,1024,N,2019-02-19,INS_04
2026-01-17,MKT_04,MKT_04_STL_021,SCL_0250,1000,998,Y,2025-07-05,INS_01
2026-03-09,MKT_04,MKT_04_STL_021,SCL_0250,1000,1000,Y,2025-11-30,INS_04
2026-03-22,MKT_04,MKT_04_STL_021,SCL_0250,1000,999,Y,2025-07-02,INS_05
2026-02-25,MKT_04,MKT_04_STL_022,SCL_0251,1000,1000,Y,2025-05-25,INS_05
2026-03-14,MKT_04,MKT_04_STL_022,SCL_0251,1000,1001,Y,2025-07-16,INS_01
2026-03-23,MKT_04,MKT_04_STL_022,SCL_0251,1000,998,Y,2019-07-28,INS_03
2026-01-18,MKT_04,MKT_04_STL_022,SCL_0252,1000,1001,Y,2025-04-19,INS_01
2026-02-06,MKT_04,MKT_04_STL_022,SCL_0252,1000,1000,Y,2026-01-04,INS_04
2026-02-14,MKT_04,MKT_04_STL_022,SCL_0252,1000,1001,Y,2025-06-06,INS_02
2026-01-21,MKT_04,MKT_04_STL_022,SCL_0253,1000,1000,Y,2018-07-04,INS_02
2026-02-19,MKT_04,MKT_04_STL_022,SCL_0253,1000,1000,Y,2025-09-05,INS_05
2026-03-24,MKT_04,MKT_04_STL_022,SCL_0253,1000,999,Y,2015-08-15,INS_01
2026-02-04,MKT_04,MKT_04_STL_023,SCL_0254,1000,999,N,2025-10-20,INS_04
2026-02-27,MKT_04,MKT_04_STL_023,SCL_0254,1000,998,Y,2015-07-29,INS_05
2026-03-21,MKT_04,MKT_04_STL_023,SCL_0254,1000,1001,N,2025-10-23,INS_02
2026-01-02,MKT_04,MKT_04_STL_023,SCL_0255,1000,1001,Y,2025-04-10,INS_03
2026-01-28,MKT_04,MKT_04_STL_023,SCL_0255,1000,1000,Y,2019-03-18,INS_01
2026-03-05,MKT_04,MKT_04_STL_023,SCL_0255,1000,1000,Y,2025-12-29,INS_01
2026-01-24,MKT_04,MKT_04_STL_024,SCL_0256,1000,998,Y,2025-08-20,INS_01
2026-01-25,MKT_04,MKT_04_STL_024,SCL_0256,1000,999,Y,2025-12-09,INS_04
2026-02-02,MKT_04,MKT_04_STL_024,SCL_0256,1000,999,Y,2025-07-28,INS_01
2026-01-06,MKT_04,MKT_04_STL_024,SCL_0257,1000,998,Y,2025-07-08,INS_05
2026-01-21,MKT_04,MKT_04_STL_024,SCL_0257,1000,999,Y,2025-08-24,INS_01
2026-03-22,MKT_04,MKT_04_STL_024,SCL_0257,1000,998,Y,2016-07-19,INS_03
2026-01-02,MKT_04,MKT_04_STL_024,SCL_0258,1000,1001,Y,2025-09-15,INS_05
2026-02-01,MKT_04,MKT_04_STL_024,SCL_0258,1000,999,Y,2015-07-07,INS_01
2026-02-20,MKT_04,MKT_04_STL_024,SCL_0258,1000,998,Y,2018-08-13,INS_03
2026-01-14,MKT_04,MKT_04_STL_025,SCL_0259,1000,1000,Y,2025-05-05,INS_03
2026-01-17,MKT_04,MKT_04_STL_025,SCL_0259,1000,1001,Y,2025-10-11,INS_01
2026-03-10,MKT_04,MKT_04_STL_025,SCL_0259,1000,1001,Y,2025-09-11,INS_01
2026-01-25,MKT_04,MKT_04_STL_026,SCL_0260,1000,1025,N,2025-08-08,INS_03
2026-03-04,MKT_04,MKT_04_STL_026,SCL_0260,1000,1040,N,2017-12-23,INS_05
2026-03-14,MKT_04,MKT_04_STL_026,SCL_0260,1000,1021,Y,2017-07-18,INS_03
2026-02-18,MKT_04,MKT_04_STL_026,SCL_0261,1000,1000,Y,2025-09-19,INS_01
2026-03-06,MKT_04,MKT_04_STL_026,SCL_0261,1000,1001,Y,2018-10-31,INS_01
2026-03-23,MKT_04,MKT_04_STL_026,SCL_0261,1000,999,Y,2025-09-09,INS_05
2026-01-13,MKT_04,MKT_04_STL_027,SCL_0262,1000,998,Y,2025-10-09,INS_01
2026-01-15,MKT_04,MKT_04_STL_027,SCL_0262,1000,999,N,2016-01-28,INS_01
2026-02-11,MKT_04,MKT_04_STL_027,SCL_0262,1000,1001,Y,2025-04-18,INS_05
2026-01-07,MKT_04,MKT_04_STL_027,SCL_0263,1000,998,Y,2016-03-03,INS_05
2026-02-02,MKT_04,MKT_04_STL_027,SCL_0263,1000,1001,Y,2025-12-03,INS_01
2026-03-17,MKT_04,MKT_04_STL_027,SCL_0263,1000,1000,Y,2026-01-17,INS_04
2026-01-06,MKT_04,MKT_04_STL_028,SCL_0264,1000,998,N,2025-03-17,INS_03
2026-02-04,MKT_04,MKT_04_STL_028,SCL_0264,1000,1001,Y,2017-12-13,INS_02
2026-03-09,MKT_04,MKT_04_STL_028,SCL_0264,1000,999,Y,2025-07-10,INS_05
2026-02-15,MKT_04,MKT_04_STL_028,SCL_0265,1000,998,Y,2016-01-05,INS_04
2026-03-15,MKT_04,MKT_04_STL_028,SCL_0265,1000,1000,Y,2025-07-02,INS_05
2026-03-23,MKT_04,MKT_04_STL_028,SCL_0265,1000,1000,Y,2025-07-25,INS_03
2026-02-11,MKT_04,MKT_04_STL_028,SCL_0266,1000,999,Y,2025-09-04,INS_05
2026-02-25,MKT_04,MKT_04_STL_028,SCL_0266,1000,1001,Y,2026-01-26,INS_04
2026-03-19,MKT_04,MKT_04_STL_028,SCL_0266,1000,998,N,2025-09-16,INS_03
2026-01-28,MKT_04,MKT_04_STL_029,SCL_0267,1000,1040,N,2018-03-14,INS_03
2026-01-29,MKT_04,MKT_04_STL_029,SCL_0267,1000,1011,N,2016-12-29,INS_02
2026-02-10,MKT_04,MKT_04_STL_029,SCL_0267,1000,1028,N,2025-09-06,INS_03
2026-01-12,MKT_04,MKT_04_STL_029,SCL_0268,1000,998,Y,2025-04-10,INS_02
2026-02-08,MKT_04,MKT_04_STL_029,SCL_0268,1000,998,N,2025-08-09,INS_05
2026-03-15,MKT_04,MKT_04_STL_029,SCL_0268,1000,1001,Y,2015-04-25,INS_05
2026-02-12,MKT_04,MKT_04_STL_030,SCL_0269,1000,999,Y,2026-01-08,INS_01
2026-02-14,MKT_04,MKT_04_STL_030,SCL_0269,1000,998,Y,2025-12-25,INS_04
2026-02-25,MKT_04,MKT_04_STL_030,SCL_0269,1000,999,Y,2025-10-05,INS_05
2026-02-20,MKT_04,MKT_04_STL_030,SCL_0270,1000,998,Y,2025-08-26,INS_05
2026-02-27,MKT_04,MKT_04_STL_030,SCL_0270,1000,999,Y,2025-05-30,INS_02
2026-03-28,MKT_04,MKT_04_STL_030,SCL_0270,1000,1001,Y,2025-08-06,INS_01
2026-01-17,MKT_04,MKT_04_STL_030,SCL_0271,1000,1001,Y,2025-09-09,INS_02
2026-01-18,MKT_04,MKT_04_STL_030,SCL_0271,1000,999,Y,2025-08-05,INS_05
