date,market_id,commodity,min_price_per_kg,max_price_per_kg,avg_price_per_kg
2026-02-18,MKT_03,Rice (Sinandomeng),45.9,57.38,52.97
2026-02-18,MKT_03,Chicken (Whole),155.16,193.95,177.04
2026-02-18,MKT_03,Beef (Rump),373.43,440.46,434.46
2026-02-18,MKT_03,Tilapia,119.59,159.46,148.03
2026-02-18,MKT_03,Bangus,153.13,214.38,188.95
2026-02-18,MKT_03,Tomatoes,58.75,107.7,81.5
2026-02-18,MKT_04,Carrots,20.39,23.45,21.4
2026-02-18,MKT_04,Pork,304.88,335.37,333.46
2026-02-18,MKT_04,Rice (Sinandomeng),49.41,61.76,55.96
2026-02-18,MKT_04,Chicken (Whole),164.89,206.11,170.59
2026-02-18,MKT_04,Beef (Rump),410.41,484.07,438.22
2026-02-18,MKT_04,Tilapia,122.84,163.79,141.19
2026-02-18,MKT_04,Bangus,151.19,211.67,197.96
2026-02-18,MKT_04,Tomatoes,60.69,111.27,81.34
2026-02-18,MKT_04,Red Onions,91.16,162.07,156.44
2026-02-18,MKT_04,Garlic,80.83,131.35,106.95
2026-02-18,MKT_04,Cabbage,41.8,73.15,44.86
2026-02-18,MKT_04,Potatoes,72.08,113.28,76.98
2026-02-18,MKT_04,Whole Fish (Galunggong),179.2,238.93,236.42
2026-02-18,MKT_05,Carrots,20.94,24.09,21.97
2026-02-18,MKT_05,Pork,307.25,337.98,329.08
2026-02-18,MKT_05,Rice (Sinandomeng),50.42,63.02,58.05
2026-02-18,MKT_05,Chicken (Whole),169.05,211.32,206.38
2026-02-18,MKT_05,Beef (Rump),404.25,476.8,422.51
2026-02-18,MKT_05,Tilapia,123.76,165.02,164.04
2026-02-18,MKT_05,Bangus,159.31,223.03,202.76
2026-02-18,MKT_05,Tomatoes,61.77,113.25,72.98
2026-02-18,MKT_05,Red Onions,92.53,164.49,122.2
2026-02-18,MKT_05,Garlic,82.06,133.35,94.34
2026-02-19,MKT_01,Carrots,19.18,22.05,20.31
2026-02-19,MKT_01,Pork,289.09,318.0,289.79
2026-02-19,MKT_01,Rice (Sinandomeng),46.76,58.46,48.83
2026-02-19,MKT_01,Chicken (Whole),154.86,193.58,161.38
2026-02-19,MKT_01,Beef (Rump),377.38,445.12,380.87
2026-02-19,MKT_01,Tilapia,117.49,156.65,141.75
2026-02-19,MKT_01,Bangus,141.77,198.47,185.14
2026-02-19,MKT_01,Tomatoes,56.3,103.22,94.04
2026-02-19,MKT_01,Red Onions,87.18,154.99,114.84
2026-02-19,MKT_01,Garlic,76.65,124.55,113.35
2026-02-19,MKT_02,Carrots,19.89,22.87,22.19
2026-02-19,MKT_02,Pork,293.83,323.21,296.81
2026-02-19,MKT_02,Rice (Sinandomeng),46.6,58.25,55.67
2026-02-19,MKT_02,Chicken (Whole),158.22,197.78,191.5
2026-02-19,MKT_02,Beef (Rump),382.68,451.36,386.55
2026-02-19,MKT_02,Tilapia,117.53,156.71,123.75
2026-02-19,MKT_02,Bangus,152.37,213.32,191.55
2026-02-19,MKT_02,Tomatoes,59.87,109.75,61.2
2026-02-19,MKT_02,Red Onions,89.18,158.53,135.2
2026-02-19,MKT_02,Garlic,78.53,127.62,118.59
2026-02-19,MKT_02,Cabbage,39.22,68.63,52.78
2026-02-19,MKT_02,Potatoes,68.28,107.3,87.75
2026-02-19,MKT_02,Whole Fish (Galunggong),176.97,235.96,206.65
2026-02-19,MKT_03,Carrots,19.85,22.83,21.86
2026-02-19,MKT_03,Pork,294.65,324.11,313.6
2026-02-19,MKT_03,Rice (Sinandomeng),47.96,59.96,50.36
2026-02-19,MKT_03,Chicken (Whole),160.7,200.87,167.36
2026-02-19,MKT_03,Beef (Rump),395.6,466.61,463.47
2026-02-19,MKT_03,Tilapia,118.58,158.1,143.23
2026-02-19,MKT_03,Bangus,150.08,210.11,165.53
2026-02-19,MKT_03,Tomatoes,60.47,110.86,109.32
2026-02-19,MKT_04,Carrots,20.55,23.63,22.09
2026-02-19,MKT_04,Pork,313.22,344.54,317.74
2026-02-19,MKT_04,Rice (Sinandomeng),48.75,60.94,55.37
2026-02-19,MKT_04,Chicken (Whole),161.12,201.4,178.04
2026-02-19,MKT_04,Beef (Rump),398.37,469.87,459.03
2026-02-19,MKT_04,Tilapia,121.98,162.63,157.16
2026-02-19,MKT_04,Bangus,152.08,212.92,160.29
2026-02-19,MKT_04,Tomatoes,60.72,111.32,92.13
2026-02-19,MKT_04,Red Onions,92.2,163.91,117.88
2026-02-19,MKT_04,Garlic,80.8,131.3,112.94
2026-02-19,MKT_04,Cabbage,41.23,72.16,48.78
2026-02-19,MKT_04,Potatoes,72.11,113.31,77.71
2026-02-19,MKT_04,Whole Fish (Galunggong),184.64,246.18,237.6
2026-02-19,MKT_05,Carrots,20.5,23.58,21.89
2026-02-19,MKT_05,Pork,313.12,344.44,318.5
2026-02-19,MKT_05,Rice (Sinandomeng),50.66,63.33,52.39
2026-02-19,MKT_05,Chicken (Whole),168.31,210.39,189.6
2026-02-19,MKT_05,Beef (Rump),409.38,482.85,448.7
2026-02-19,MKT_05,Tilapia,124.83,166.45,141.34
2026-02-19,MKT_05,Bangus,155.95,218.32,185.41
2026-02-19,MKT_05,Tomatoes,63.48,116.38,89.43
2026-02-19,MKT_05,Red Onions,93.98,167.07,123.57
2026-02-19,MKT_05,Garlic,83.55,135.77,101.12
2026-02-20,MKT_01,Carrots,20.03,23.03,21.01
2026-02-20,MKT_01,Pork,286.62,315.29,309.09
2026-02-20,MKT_01,Rice (Sinandomeng),44.57,55.72,46.15
2026-02-20,MKT_01,Chicken (Whole),153.19,191.49,162.6
2026-02-20,MKT_01,Beef (Rump),373.73,440.81,385.39
2026-02-20,MKT_01,Tilapia,115.68,154.23,133.48
2026-02-20,MKT_01,Bangus,145.09,203.13,177.06
2026-02-20,MKT_01,Tomatoes,55.85,102.38,72.58
2026-02-20,MKT_01,Red Onions,87.08,154.82,112.76
2026-02-20,MKT_01,Garlic,76.73,124.69,89.36
2026-02-20,MKT_02,Carrots,19.52,22.45,21.49
2026-02-20,MKT_02,Pork,286.82,315.5,293.02
2026-02-20,MKT_02,Rice (Sinandomeng),48.07,60.08,52.3
2026-02-20,MKT_02,Chicken (Whole),155.79,194.74,177.68
2026-02-20,MKT_02,Beef (Rump),386.06,455.35,390.13
2026-02-20,MKT_02,Tilapia,116.15,154.87,148.81
2026-02-20,MKT_02,Bangus,147.69,206.77,168.66
2026-02-20,MKT_02,Tomatoes,58.58,107.39,93.63
2026-02-20,MKT_02,Red Onions,89.05,158.31,98.19
2026-02-20,MKT_02,Garlic,78.06,126.85,87.09
2026-02-20,MKT_02,Cabbage,38.69,67.71,44.68
2026-02-20,MKT_02,Potatoes,68.59,107.78,105.13
2026-02-20,MKT_02,Whole Fish (Galunggong),176.23,234.97,230.04
2026-02-20,MKT_03,Carrots,20.07,23.08,21.67
2026-02-20,MKT_03,Pork,304.16,334.57,324.04
2026-02-20,MKT_03,Rice (Sinandomeng),47.24,59.05,58.43
2026-02-20,MKT_03,Chicken (Whole),162.09,202.61,164.65
2026-02-20,MKT_03,Beef (Rump),383.06,451.81,391.26
2026-02-20,MKT_03,Tilapia,121.06,161.41,141.62
2026-02-20,MKT_03,Bangus,151.39,211.95,169.76
2026-02-20,MKT_03,Tomatoes,59.58,109.23,78.37
2026-02-20,MKT_04,Carrots,20.17,23.2,22.21
2026-02-20,MKT_04,Pork,302.37,332.61,303.4
2026-02-20,MKT_04,Rice (Sinandomeng),49.01,61.27,50.66
2026-02-20,MKT_04,Chicken (Whole),164.85,206.06,190.98
2026-02-20,MKT_04,Beef (Rump),396.97,468.22,453.8
2026-02-20,MKT_04,Tilapia,118.48,157.97,123.15
2026-02-20,MKT_04,Bangus,151.81,212.53,204.62
2026-02-20,MKT_04,Tomatoes,60.69,111.27,86.59
2026-02-20,MKT_04,Red Onions,92.45,164.35,127.5
2026-02-20,MKT_04,Garlic,82.24,133.64,111.96
2026-02-20,MKT_04,Cabbage,40.89,71.56,57.42
2026-02-20,MKT_04,Potatoes,72.31,113.64,78.3
2026-02-20,MKT_04,Whole Fish (Galunggong),186.16,248.22,237.71
2026-02-20,MKT_05,Carrots,20.66,23.76,21.68
2026-02-20,MKT_05,Pork,308.28,339.11,319.89
2026-02-20,MKT_05,Rice (Sinandomeng),49.87,62.33,55.04
2026-02-20,MKT_05,Chicken (Whole),162.36,202.95,201.92
2026-02-20,MKT_05,Beef (Rump),406.46,479.41,410.88
2026-02-20,MKT_05,Tilapia,123.86,165.15,158.06
2026-02-20,MKT_05,Bangus,162.92,228.09,199.46
2026-02-20,MKT_05,Tomatoes,63.62,116.64,73.01
2026-02-20,MKT_05,Red Onions,92.78,164.94,135.51
2026-02-20,MKT_05,Garlic,81.98,133.22,93.04
2026-02-21,MKT_01,Carrots,19.0,21.84,19.75
2026-02-21,MKT_01,Pork,292.36,321.59,296.97
2026-02-21,MKT_01,Rice (Sinandomeng),46.8,58.49,55.67
2026-02-21,MKT_01,Chicken (Whole),156.9,196.12,193.23
2026-02-21,MKT_01,Beef (Rump),369.41,435.72,385.81
2026-02-21,MKT_01,Tilapia,116.06,154.74,148.29
2026-02-21,MKT_01,Bangus,142.26,199.17,194.2
2026-02-21,MKT_01,Tomatoes,59.05,108.26,90.9
2026-02-21,MKT_01,Red Onions,85.29,151.63,112.07
2026-02-21,MKT_01,Garlic,75.34,122.42,78.2
2026-02-21,MKT_02,Carrots,19.28,22.17,20.54
2026-02-21,MKT_02,Pork,293.96,323.35,304.42
2026-02-21,MKT_02,Rice (Sinandomeng),47.52,59.4,49.69
2026-02-21,MKT_02,Chicken (Whole),158.25,197.81,172.88
2026-02-21,MKT_02,Beef (Rump),376.19,443.71,429.8
2026-02-21,MKT_02,Tilapia,116.93,155.9,144.28
2026-02-21,MKT_02,Bangus,145.88,204.24,152.45
2026-02-21,MKT_02,Tomatoes,57.76,105.9,87.87
2026-02-21,MKT_02,Red Onions,87.5,155.56,126.8
2026-02-21,MKT_02,Garlic,79.99,129.98,125.14
2026-02-21,MKT_02,Cabbage,38.44,67.26,49.48
2026-02-21,MKT_02,Potatoes,68.82,108.15,101.64
2026-02-21,MKT_02,Whole Fish (Galunggong),180.05,240.06,231.7
2026-02-21,MKT_03,Carrots,20.39,23.45,22.73
2026-02-21,MKT_03,Pork,307.49,338.24,330.51
2026-02-21,MKT_03,Rice (Sinandomeng),48.22,60.27,55.42
2026-02-21,MKT_03,Chicken (Whole),161.07,201.34,189.85
2026-02-21,MKT_03,Beef (Rump),387.07,456.54,393.47
2026-02-21,MKT_03,Tilapia,117.68,156.9,131.08
2026-02-21,MKT_03,Bangus,149.68,209.55,151.24
2026-02-21,MKT_03,Tomatoes,60.99,111.81,92.36
2026-02-21,MKT_04,Carrots,19.74,22.7,21.54
2026-02-21,MKT_04,Pork,303.93,334.32,307.97
2026-02-21,MKT_04,Rice (Sinandomeng),49.35,61.69,59.51
2026-02-21,MKT_04,Chicken (Whole),163.21,204.01,202.77
2026-02-21,MKT_04,Beef (Rump),405.0,477.69,412.48
2026-02-21,MKT_04,Tilapia,124.17,165.56,138.81
2026-02-21,MKT_04,Bangus,149.85,209.79,205.07
2026-02-21,MKT_04,Tomatoes,61.27,112.34,91.35
2026-02-21,MKT_04,Red Onions,90.82,161.45,136.77
2026-02-21,MKT_04,Garlic,80.71,131.16,122.93
2026-02-21,MKT_04,Cabbage,40.0,70.0,46.15
2026-02-21,MKT_04,Potatoes,71.65,112.6,102.6
2026-02-21,MKT_04,Whole Fish (Galunggong),186.98,249.31,231.25
2026-02-21,MKT_05,Carrots,20.9,24.03,23.25
2026-02-21,MKT_05,Pork,305.75,336.32,319.03
2026-02-21,MKT_05,Rice (Sinandomeng),49.88,62.35,52.02
2026-02-21,MKT_05,Chicken (Whole),167.61,209.51,184.04
2026-02-21,MKT_05,Beef (Rump),404.88,477.55,467.6
2026-02-21,MKT_05,Tilapia,125.36,167.14,161.8
2026-02-21,MKT_05,Bangus,154.52,216.33,199.08
2026-02-21,MKT_05,Tomatoes,62.19,114.01,78.52
2026-02-21,MKT_05,Red Onions,93.2,165.69,128.39
2026-02-21,MKT_05,Garlic,84.94,138.03,125.96
2026-02-22,MKT_01,Carrots,18.9,21.73,20.09
2026-02-22,MKT_01,Pork,278.61,306.47,288.98
2026-02-22,MKT_01,Rice (Sinandomeng),47.07,58.84,51.47
2026-02-22,MKT_01,Chicken (Whole),153.88,192.35,174.02
2026-02-22,MKT_01,Beef (Rump),367.39,433.33,385.91
2026-02-22,MKT_01,Tilapia,116.8,155.73,152.7
2026-02-22,MKT_01,Bangus,145.27,203.38,182.76
2026-02-22,MKT_01,Tomatoes,59.07,108.3,60.98
2026-02-22,MKT_01,Red Onions,86.66,154.06,123.4
2026-02-22,MKT_01,Garlic,79.67,129.46,97.71
2026-02-22,MKT_02,Carrots,19.57,22.5,20.97
2026-02-22,MKT_02,Pork,296.55,326.21,298.56
2026-02-22,MKT_02,Rice (Sinandomeng),47.55,59.44,50.7
2026-02-22,MKT_02,Chicken (Whole),164.27,205.34,194.61
2026-02-22,MKT_02,Beef (Rump),379.72,447.88,411.16
2026-02-22,MKT_02,Tilapia,116.78,155.71,128.14
2026-02-22,MKT_02,Bangus,148.65,208.11,187.21
2026-02-22,MKT_02,Tomatoes,57.65,105.7,96.94
2026-02-22,MKT_02,Red Onions,87.21,155.04,106.0
2026-02-22,MKT_02,Garlic,78.23,127.12,125.66
2026-02-22,MKT_02,Cabbage,40.16,70.28,40.87
2026-02-22,MKT_02,Potatoes,69.37,109.01,89.89
2026-02-22,MKT_02,Whole Fish (Galunggong),176.61,235.48,230.4
2026-02-22,MKT_03,Carrots,19.85,22.82,22.26
2026-02-22,MKT_03,Pork,290.53,319.58,317.54
2026-02-22,MKT_03,Rice (Sinandomeng),49.47,61.84,57.63
2026-02-22,MKT_03,Chicken (Whole),159.86,199.83,169.72
2026-02-22,MKT_03,Beef (Rump),385.7,454.93,418.25
2026-02-22,MKT_03,Tilapia,124.1,165.47,139.0
2026-02-22,MKT_03,Bangus,147.22,206.11,157.23
2026-02-22,MKT_03,Tomatoes,61.16,112.13,94.84
2026-02-22,MKT_04,Carrots,20.4,23.47,21.6
2026-02-22,MKT_04,Pork,309.29,340.22,338.76
2026-02-22,MKT_04,Rice (Sinandomeng),49.35,61.68,59.93
2026-02-22,MKT_04,Chicken (Whole),164.92,206.15,166.54
2026-02-22,MKT_04,Beef (Rump),411.81,485.72,430.29
2026-02-22,MKT_04,Tilapia,126.33,168.44,149.74
2026-02-22,MKT_04,Bangus,151.45,212.04,196.2
2026-02-22,MKT_04,Tomatoes,61.65,113.02,66.59
2026-02-22,MKT_04,Red Onions,89.52,159.14,118.41
2026-02-22,MKT_04,Garlic,82.59,134.21,133.24
2026-02-22,MKT_04,Cabbage,41.44,72.52,50.3
2026-02-22,MKT_04,Potatoes,69.22,108.78,86.71
2026-02-22,MKT_04,Whole Fish (Galunggong),183.54,244.72,235.61
2026-02-22,MKT_05,Carrots,21.02,24.17,21.96
2026-02-22,MKT_05,Pork,313.58,344.94,340.6
2026-02-22,MKT_05,Rice (Sinandomeng),49.04,61.31,55.31
2026-02-22,MKT_05,Chicken (Whole),163.71,204.64,201.77
2026-02-22,MKT_05,Beef (Rump),404.79,477.44,466.66
2026-02-22,MKT_05,Tilapia,124.04,165.38,140.52
2026-02-22,MKT_05,Bangus,155.25,217.34,179.3
2026-02-22,MKT_05,Tomatoes,61.19,112.19,107.46
2026-02-22,MKT_05,Red Onions,93.64,166.48,165.14
2026-02-22,MKT_05,Garlic,85.13,138.33,109.92
2026-02-23,MKT_01,Carrots,18.85,21.67,21.07
2026-02-23,MKT_01,Pork,287.01,315.71,308.75
2026-02-23,MKT_01,Rice (Sinandomeng),46.52,58.15,54.69
2026-02-23,MKT_01,Chicken (Whole),149.87,187.33,184.69
2026-02-23,MKT_01,Beef (Rump),374.64,441.88,426.45
2026-02-23,MKT_01,Tilapia,117.07,156.09,138.94
2026-02-23,MKT_01,Bangus,141.76,198.47,149.29
2026-02-23,MKT_01,Tomatoes,57.72,105.82,83.16
2026-02-23,MKT_01,Red Onions,87.69,155.9,153.3
2026-02-23,MKT_01,Garlic,79.59,129.33,103.69
2026-02-23,MKT_02,Carrots,19.63,22.57,21.76
2026-02-23,MKT_02,Pork,290.79,319.87,319.28
2026-02-23,MKT_02,Rice (Sinandomeng),45.73,57.16,55.69
2026-02-23,MKT_02,Chicken (Whole),155.11,193.88,162.83
2026-02-23,MKT_02,Beef (Rump),374.06,441.2,377.28
2026-02-23,MKT_02,Tilapia,120.67,160.89,134.79
2026-02-23,MKT_02,Bangus,149.0,208.6,205.1
2026-02-23,MKT_02,Tomatoes,57.79,105.95,70.93
2026-02-23,MKT_02,Red Onions,87.16,154.96,150.05
2026-02-23,MKT_02,Garlic,78.48,127.53,115.8
2026-02-23,MKT_02,Cabbage,39.82,69.68,59.01
2026-02-23,MKT_02,Potatoes,69.13,108.63,106.93
2026-02-23,MKT_02,Whole Fish (Galunggong),177.48,236.64,208.06
2026-02-23,MKT_03,Carrots,20.06,23.07,20.8
2026-02-23,MKT_03,Pork,295.17,324.69,312.57
2026-02-23,MKT_03,Rice (Sinandomeng),48.06,60.07,53.87
2026-02-23,MKT_03,Chicken (Whole),159.9,199.88,197.45
2026-02-23,MKT_03,Beef (Rump),381.79,450.31,408.19
2026-02-23,MKT_03,Tilapia,123.01,164.02,147.67
2026-02-23,MKT_03,Bangus,148.67,208.14,166.65
2026-02-23,MKT_03,Tomatoes,58.76,107.72,105.59
2026-02-23,MKT_04,Carrots,20.27,23.31,21.04
2026-02-23,MKT_04,Pork,304.84,335.32,311.88
2026-02-23,MKT_04,Rice (Sinandomeng),48.91,61.14,58.17
2026-02-23,MKT_04,Chicken (Whole),162.54,203.18,166.4
2026-02-23,MKT_04,Beef (Rump),397.72,469.1,455.06
2026-02-23,MKT_04,Tilapia,122.67,163.56,157.26
2026-02-23,MKT_04,Bangus,153.22,214.51,194.91
2026-02-23,MKT_04,Tomatoes,61.55,112.85,87.63
2026-02-23,MKT_04,Red Onions,92.41,164.29,109.42
2026-02-23,MKT_04,Garlic,82.18,133.54,132.07
2026-02-23,MKT_04,Cabbage,41.24,72.17,46.4
2026-02-23,MKT_04,Potatoes,70.67,111.06,102.39
2026-02-23,MKT_04,Whole Fish (Galunggong),181.82,242.43,193.46
2026-02-23,MKT_05,Carrots,21.11,24.28,22.81
2026-02-23,MKT_05,Pork,310.17,341.18,337.73
2026-02-23,MKT_05,Rice (Sinandomeng),49.83,62.29,58.0
2026-02-23,MKT_05,Chicken (Whole),165.89,207.37,202.35
2026-02-23,MKT_05,Beef (Rump),418.91,494.1,433.39
2026-02-23,MKT_05,Tilapia,123.27,164.35,156.03
2026-02-23,MKT_05,Bangus,154.04,215.66,188.43
2026-02-23,MKT_05,Tomatoes,62.39,114.38,88.53
2026-02-23,MKT_05,Red Onions,93.35,165.96,117.78
2026-02-23,MKT_05,Garlic,81.84,133.0,108.52
2026-02-24,MKT_01,Carrots,19.17,22.05,21.1
2026-02-24,MKT_01,Pork,288.07,316.88,308.4
2026-02-24,MKT_01,Rice (Sinandomeng),45.72,57.15,54.09
2026-02-24,MKT_01,Chicken (Whole),153.24,191.55,189.38
2026-02-24,MKT_01,Beef (Rump),369.92,436.31,382.44
2026-02-24,MKT_01,Tilapia,113.17,150.89,134.86
2026-02-24,MKT_01,Bangus,143.07,200.29,182.76
2026-02-24,MKT_01,Tomatoes,56.7,103.96,83.11
2026-02-24,MKT_01,Red Onions,84.64,150.48,121.59
2026-02-24,MKT_01,Garlic,74.58,121.19,75.35
2026-02-24,MKT_02,Carrots,19.67,22.62,21.96
2026-02-24,MKT_02,Pork,291.99,321.19,300.12
2026-02-24,MKT_02,Rice (Sinandomeng),47.79,59.74,57.94
2026-02-24,MKT_02,Chicken (Whole),152.11,190.13,187.48
2026-02-24,MKT_02,Beef (Rump),380.04,448.25,425.51
2026-02-24,MKT_02,Tilapia,117.98,157.31,134.21
2026-02-24,MKT_02,Bangus,145.57,203.8,157.0
2026-02-24,MKT_02,Tomatoes,58.76,107.73,97.18
2026-02-24,MKT_02,Red Onions,85.71,152.37,111.42
2026-02-24,MKT_02,Garlic,77.89,126.56,119.12
2026-02-24,MKT_02,Cabbage,38.69,67.71,42.48
2026-02-24,MKT_02,Potatoes,69.57,109.33,79.84
2026-02-24,MKT_02,Whole Fish (Galunggong),176.8,235.74,208.21
2026-02-24,MKT_03,Carrots,20.23,23.27,21.95
2026-02-24,MKT_03,Pork,305.22,335.74,321.17
2026-02-24,MKT_03,Rice (Sinandomeng),47.64,59.54,49.41
2026-02-24,MKT_03,Chicken (Whole),160.26,200.32,197.34
2026-02-24,MKT_03,Beef (Rump),383.69,452.56,405.12
2026-02-24,MKT_03,Tilapia,120.65,160.86,130.87
2026-02-24,MKT_03,Bangus,151.13,211.59,153.79
2026-02-24,MKT_03,Tomatoes,60.26,110.48,70.59
2026-02-24,MKT_04,Carrots,20.25,23.29,21.51
2026-02-24,MKT_04,Pork,314.03,345.43,317.97
2026-02-24,MKT_04,Rice (Sinandomeng),48.97,61.21,54.04
2026-02-24,MKT_04,Chicken (Whole),170.25,212.81,204.76
2026-02-24,MKT_04,Beef (Rump),391.52,461.79,403.91
2026-02-24,MKT_04,Tilapia,123.48,164.64,146.3
2026-02-24,MKT_04,Bangus,155.16,217.22,198.37
2026-02-24,MKT_04,Tomatoes,60.25,110.46,93.51
2026-02-24,MKT_04,Red Onions,91.45,162.58,128.75
2026-02-24,MKT_04,Garlic,79.92,129.87,124.81
2026-02-24,MKT_04,Cabbage,41.52,72.66,59.72
2026-02-24,MKT_04,Potatoes,71.29,112.03,101.85
2026-02-24,MKT_04,Whole Fish (Galunggong),181.33,241.77,229.03
2026-02-24,MKT_05,Carrots,21.09,24.26,22.17
2026-02-24,MKT_05,Pork,311.94,343.13,324.84
2026-02-24,MKT_05,Rice (Sinandomeng),50.51,63.14,52.04
2026-02-24,MKT_05,Chicken (Whole),167.42,209.27,203.26
2026-02-24,MKT_05,Beef (Rump),399.95,471.74,417.39
2026-02-24,MKT_05,Tilapia,123.83,165.11,141.17
2026-02-24,MKT_05,Bangus,154.16,215.82,162.85
2026-02-24,MKT_05,Tomatoes,61.38,112.53,76.73
2026-02-24,MKT_05,Red Onions,91.4,162.5,116.2
2026-02-24,MKT_05,Garlic,85.63,139.14,125.33
2026-02-25,MKT_01,Carrots,19.28,22.17,20.41
2026-02-25,MKT_01,Pork,289.88,318.87,311.22
2026-02-25,MKT_01,Rice (Sinandomeng),46.87,58.58,50.01
2026-02-25,MKT_01,Chicken (Whole),152.29,190.36,155.13
2026-02-25,MKT_01,Beef (Rump),366.59,432.38,403.07
2026-02-25,MKT_01,Tilapia,116.5,155.34,136.96
2026-02-25,MKT_01,Bangus,141.3,197.82,189.79
2026-02-25,MKT_01,Tomatoes,58.23,106.75,73.43
2026-02-25,MKT_01,Red Onions,84.41,150.07,120.05
2026-02-25,MKT_01,Garlic,75.28,122.34,79.13
2026-02-25,MKT_02,Carrots,19.41,22.32,21.2
2026-02-25,MKT_02,Pork,296.97,326.66,320.51
2026-02-25,MKT_02,Rice (Sinandomeng),48.21,60.26,56.02
2026-02-25,MKT_02,Chicken (Whole),157.8,197.25,171.97
2026-02-25,MKT_02,Beef (Rump),378.66,446.62,417.41
2026-02-25,MKT_02,Tilapia,119.24,158.99,148.62
2026-02-25,MKT_02,Bangus,143.63,201.09,170.06
2026-02-25,MKT_02,Tomatoes,57.97,106.28,97.17
2026-02-25,MKT_02,Red Onions,88.31,156.99,133.58
2026-02-25,MKT_02,Garlic,79.31,128.88,123.68
2026-02-25,MKT_02,Cabbage,39.07,68.38,59.64
2026-02-25,MKT_02,Potatoes,68.27,107.28,100.08
2026-02-25,MKT_02,Whole Fish (Galunggong),175.71,234.27,181.35
2026-02-25,MKT_03,Carrots,20.32,23.37,21.72
2026-02-25,MKT_03,Pork,296.58,326.24,319.21
2026-02-25,MKT_03,Rice (Sinandomeng),47.3,59.12,48.62
2026-02-25,MKT_03,Chicken (Whole),159.35,199.18,183.0
2026-02-25,MKT_03,Beef (Rump),397.22,468.51,404.02
2026-02-25,MKT_03,Tilapia,118.82,158.42,156.44
2026-02-25,MKT_03,Bangus,149.41,209.18,197.35
2026-02-25,MKT_03,Tomatoes,58.64,107.51,103.82
2026-02-25,MKT_04,Carrots,20.33,23.38,21.54
2026-02-25,MKT_04,Pork,307.0,337.71,335.54
2026-02-25,MKT_04,Rice (Sinandomeng),48.1,60.12,48.64
2026-02-25,MKT_04,Chicken (Whole),165.8,207.25,185.6
2026-02-25,MKT_04,Beef (Rump),399.03,470.65,469.77
2026-02-25,MKT_04,Tilapia,121.47,161.96,161.18
2026-02-25,MKT_04,Bangus,153.49,214.89,178.63
2026-02-25,MKT_04,Tomatoes,61.63,112.98,77.45
2026-02-25,MKT_04,Red Onions,89.44,159.01,95.87
2026-02-25,MKT_04,Garlic,81.91,133.1,132.56
2026-02-25,MKT_04,Cabbage,41.52,72.65,50.66
2026-02-25,MKT_04,Potatoes,70.59,110.93,77.54
2026-02-25,MKT_04,Whole Fish (Galunggong),182.26,243.01,199.8
2026-02-25,MKT_05,Carrots,20.7,23.8,21.44
2026-02-25,MKT_05,Pork,315.47,347.02,342.55
2026-02-25,MKT_05,Rice (Sinandomeng),49.16,61.45,54.51
2026-02-25,MKT_05,Chicken (Whole),167.43,209.28,179.66
2026-02-25,MKT_05,Beef (Rump),403.67,476.13,474.86
2026-02-25,MKT_05,Tilapia,127.81,170.42,130.59
2026-02-25,MKT_05,Bangus,155.38,217.53,186.65
2026-02-25,MKT_05,Tomatoes,60.42,110.77,76.51
2026-02-25,MKT_05,Red Onions,94.43,167.87,162.93
2026-02-25,MKT_05,Garlic,83.65,135.93,125.44
2026-02-26,MKT_01,Carrots,19.25,22.14,21.31
2026-02-26,MKT_01,Pork,293.23,322.55,302.33
2026-02-26,MKT_01,Rice (Sinandomeng),44.9,56.13,50.18
2026-02-26,MKT_01,Chicken (Whole),151.43,189.29,162.46
2026-02-26,MKT_01,Beef (Rump),374.13,441.28,381.12
2026-02-26,MKT_01,Tilapia,115.41,153.87,135.64
2026-02-26,MKT_01,Bangus,143.57,201.0,168.52
2026-02-26,MKT_01,Tomatoes,56.25,103.13,93.44
2026-02-26,MKT_01,Red Onions,85.74,152.43,108.16
2026-02-26,MKT_01,Garlic,78.71,127.9,94.46
2026-02-26,MKT_02,Carrots,19.27,22.16,20.22
2026-02-26,MKT_02,Pork,293.69,323.06,320.65
2026-02-26,MKT_02,Rice (Sinandomeng),47.35,59.19,53.08
2026-02-26,MKT_02,Chicken (Whole),158.58,198.22,179.19
2026-02-26,MKT_02,Beef (Rump),385.76,455.0,399.72
2026-02-26,MKT_02,Tilapia,116.6,155.46,125.18
2026-02-26,MKT_02,Bangus,144.96,202.94,198.54
2026-02-26,MKT_02,Tomatoes,60.32,110.58,65.2
2026-02-26,MKT_02,Red Onions,89.34,158.82,151.75
2026-02-26,MKT_02,Garlic,78.43,127.45,86.45
2026-02-26,MKT_02,Cabbage,40.01,70.02,45.13
2026-02-26,MKT_02,Potatoes,67.01,105.3,103.61
2026-02-26,MKT_02,Whole Fish (Galunggong),172.81,230.41,207.21
2026-02-26,MKT_03,Carrots,19.35,22.25,19.99
2026-02-26,MKT_03,Pork,300.46,330.51,301.52
2026-02-26,MKT_03,Rice (Sinandomeng),48.11,60.13,52.21
2026-02-26,MKT_03,Chicken (Whole),156.61,195.77,191.82
2026-02-26,MKT_03,Beef (Rump),394.7,465.54,439.47
2026-02-26,MKT_03,Tilapia,116.59,155.46,131.97
2026-02-26,MKT_03,Bangus,150.7,210.98,161.85
